股票代码,新闻发布时间,标题中性分数 (t-4),标题积极分数 (t-4),标题消极分数 (t-4),评论中性分数 (t-4),评论积极分数 (t-4),评论消极分数 (t-4),标题中性分数 (t-3),标题积极分数 (t-3),标题消极分数 (t-3),评论中性分数 (t-3),评论积极分数 (t-3),评论消极分数 (t-3),标题中性分数 (t-2),标题积极分数 (t-2),标题消极分数 (t-2),评论中性分数 (t-2),评论积极分数 (t-2),评论消极分数 (t-2),标题中性分数 (t-1),标题积极分数 (t-1),标题消极分数 (t-1),评论中性分数 (t-1),评论积极分数 (t-1),评论消极分数 (t-1),标题中性分数 (t+0),标题积极分数 (t+0),标题消极分数 (t+0),评论中性分数 (t+0),评论积极分数 (t+0),评论消极分数 (t+0),标题中性分数 (t+1),标题积极分数 (t+1),标题消极分数 (t+1),评论中性分数 (t+1),评论积极分数 (t+1),评论消极分数 (t+1),标题中性分数 (t+2),标题积极分数 (t+2),标题消极分数 (t+2),评论中性分数 (t+2),评论积极分数 (t+2),评论消极分数 (t+2),标题中性分数 (t+3),标题积极分数 (t+3),标题消极分数 (t+3),评论中性分数 (t+3),评论积极分数 (t+3),评论消极分数 (t+3)
300255,2017-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9998049139976501,0.0,0.0,0.9999061822891235,0.0,0.0,0.8310619422367641,0.0,0.0731993658202035,0.6898241298539298,0.0,0.21600053991590226,0.999910831451416,0.0,0.0,0.4999570846557617,0.49928975105285645,0.0,0.8569100896517435,0.04760577848979405,0.09499664249874297,0.9035246514138722,0.04760577848979405,0.04742574691772461,0.8139625743583396,0.11101708147260878,0.07402237256368001,0.8139538345513521,0.09582384206630566,0.07402237256368001
300262,2016-04-12,0.9999123215675354,0.0,0.0,0.9999123215675354,0.0,0.0,0.8893888771533967,0.0,0.09992474317550659,0.9996636211872101,0.0,0.0,0.9998830556869507,0.0,0.0,0.9993970990180969,0.0,0.0,0.636304194276983,0.0,0.35905130343003705,0.8180987618186257,0.0,0.17872875387018378,0.7370641529560089,0.12488407641649246,0.11424488201737404,0.8643935099244118,0.0,0.10381324402987957,0.8177924181024233,0.11275335898001988,0.0377078577876091,0.8576852182547251,0.07118375102678935,0.0377078577876091,0.7351890176534652,0.042967236042022704,0.1978061318397522,0.7351598739624023,0.042967236042022704,0.17413648962974548,0.7790345016278719,0.05210342846418682,0.14282730064894023,0.8316500437887091,0.10472217986458227,0.052611394932395535
300262,2017-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999129772186279,0.0,0.0,0.9999129772186279,0.0,0.0,0.9999125003814697,0.0,0.0,0.9998958110809326,0.0,0.0,0.7910858392715454,0.0745236227909724,0.08309020102024078,0.8720227728287379,0.08331112563610077,0.0,0.7271918437697671,0.08862680196762085,0.1600866371935064,0.8181060552597046,0.0,0.14203997091813522,0.999906063079834,0.0,0.0,0.9999116659164429,0.0,0.0,0.999845286210378,0.0,0.0,0.9999061822891235,0.0,0.0
300262,2018-01-02,NA,NA,NA,NA,NA,NA,0.0,0.0,0.9989683628082275,0.7056863307952881,0.0,0.0,0.9998507499694824,0.0,0.0,0.9998507499694824,0.0,0.0,0.0,0.9801219701766968,0.0,0.9998805522918701,0.0,0.0,0.4995155135790507,0.4997096359729767,0.0,0.49951549371083576,0.4997093578179677,0.0,0.49260707199573517,0.3491981104016304,0.12495065480470657,0.49978524446487427,0.24971509724855423,0.24990162253379822,0.9999016523361206,0.0,0.0,0.9999016523361206,0.0,0.0,0.7120462570871625,0.14245516061782837,0.14278111287525722,0.8494702918188912,0.0,0.14278111287525722
300264,2016-04-10,0.0,0.8833901286125183,0.0,0.999911904335022,0.0,0.0,0.49865301698446274,0.23441383987665176,0.2147027850151062,0.6816544532775879,0.12491648644208908,0.1027236208319664,0.7759194672107697,0.07136753627232142,0.1427907177380153,0.8264690084116799,0.0,0.14278926168169295,0.9333516529628209,0.0,0.0,0.9358791879245213,0.0,0.0,0.6856017861610804,0.09718491022403423,0.20185367877666766,0.7879249499394343,0.0,0.2018628716468811,0.8293263282416001,0.03772543173915935,0.1300574226199456,0.8237106586402317,0.05184117465649011,0.11291806203014446,0.7914520824948946,0.041644694904486336,0.1658903732895851,0.7914643188317617,0.041644694904486336,0.16587807734807333,NA,NA,NA,NA,NA,NA
300265,2015-05-04,0.9998936653137207,0.0,0.0,0.9997393488883972,0.0,0.0,0.7996816873550415,0.19959690570831298,0.0,0.7161384582519531,0.18181123733520507,0.0,0.9998458623886108,0.0,0.0,0.9999010562896729,0.0,0.0,0.7499053478240967,0.0,0.18311788141727448,0.7499068379402161,0.10584811866283417,0.0,0.9999041557312012,0.0,0.0,0.9999052882194519,0.0,0.0,0.9999128580093384,0.0,0.0,0.9999134540557861,0.0,0.0,0.9999018907546997,0.0,0.0,0.9999071756998698,0.0,0.0,0.9978844523429871,0.0,0.0,0.9978844523429871,0.0,0.0
300265,2016-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999040365219116,0.0,0.0,0.9999040365219116,0.0,0.0,0.8041506111621857,0.16662880778312683,0.0,0.8041506111621857,0.16662880778312683,0.0,0.7499314844608307,0.2302505075931549,0.0,0.7499314844608307,0.2499433308839798,0.0,0.9988075296084086,0.0,0.0,0.9988075296084086,0.0,0.0,0.999894380569458,0.0,0.0,0.999894380569458,0.0,0.0,0.8047830065091451,0.16586443781852722,0.0,0.8047830065091451,0.16586443781852722,0.0
300266,2017-12-06,NA,NA,NA,NA,NA,NA,0.977752149105072,0.0,0.0,0.0,0.0,0.9974289536476135,0.0,0.9976173043251038,0.0,0.9999016523361206,0.0,0.0,0.9997497200965881,0.0,0.0,0.9997497200965881,0.0,0.0,0.9999064207077026,0.0,0.0,0.9909122586250305,0.0,0.0,0.9968186616897583,0.0,0.0,0.9989898800849915,0.0,0.0,0.999880313873291,0.0,0.0,0.49869421124458313,0.49985912442207336,0.0,0.9991166591644287,0.0,0.0,0.9085781872272491,0.0,0.0
300272,2017-08-09,0.9999122619628906,0.0,0.0,0.9999125003814697,0.0,0.0,0.9999116659164429,0.0,0.0,0.9999079704284668,0.0,0.0,0.9998984336853027,0.0,0.0,0.33330198129018146,0.6664042075475057,0.0,0.8460354575744042,0.15373104810714722,0.0,0.9227977257508498,0.07677907668627225,0.0,0.9998441764286586,0.0,0.0,0.8562637993267604,0.14281083856310164,0.0,0.7253386215730147,0.18177032470703125,0.09087103605270386,0.8177278908816251,0.18173459443179044,0.0,0.8170652886231741,0.0,0.16659207145373026,0.7426380713780721,0.0,0.14431790510813394,0.658049742380778,0.25706682602564496,0.0,0.9998324712117513,0.0,0.0
300281,2018-07-30,0.9998676180839539,0.0,0.0,0.9903571009635925,0.0,0.0,0.49994760751724243,0.0,0.4990236163139343,0.49994760751724243,0.0,0.4990236163139343,0.8330549498399099,0.1666297415892283,0.0,0.833005448182424,0.1666299800078074,0.0,0.9993336200714111,0.0,0.0,0.6665907303492228,0.20827168226242065,0.0,0.3986184477806091,0.0,0.4055866956710815,0.3986159682273865,0.5998604893684387,0.0,0.6666014790534973,0.333227942387263,0.0,0.8332514762878418,0.16662384072939554,0.0,0.8802316453721788,0.0,0.11092301209767659,0.8802100817362467,0.0,0.11092301209767659,0.7776978148354424,0.0,0.22208107180065578,0.7776979605356852,0.0,0.22208107180065578
300296,2016-03-24,0.9998817443847656,0.0,0.0,0.999902606010437,0.0,0.0,0.9999127388000488,0.0,0.0,0.9998942613601685,0.0,0.0,0.999913215637207,0.0,0.0,0.999913215637207,0.0,0.0,0.6849652142436417,0.2940571263984398,0.0,0.7586090045946615,0.183488459498794,0.03564156426323785,0.8330555326408811,0.05554157826635572,0.11101209123929341,0.7775914569695791,0.16661460863219368,0.05553061101171705,0.7780928654330117,0.11394424097878593,0.07083553075790405,0.6352772414684296,0.18446835449763707,0.13979765347072057,0.9999072551727295,0.0,0.0,0.9999072551727295,0.0,0.0,0.49968916177749634,0.49911701679229736,0.0,0.4997403919696808,0.0,0.4958007037639618
300321,2018-05-15,0.9968392451604208,0.0,0.0,0.9968392451604208,0.0,0.0,0.9995837807655334,0.0,0.0,0.9995837807655334,0.0,0.0,0.9999133348464966,0.0,0.0,0.9999122619628906,0.0,0.0,0.9998970031738281,0.0,0.0,0.9998970031738281,0.0,0.0,0.4999546408653259,0.0,0.3859657049179077,0.49995434284210205,0.0,0.3859657049179077,0.9999112486839294,0.0,0.0,0.9999067187309265,0.0,0.0,0.49995583295822144,0.0,0.49259787797927856,0.4999474287033081,0.49527621269226074,0.0,0.9997793833414713,0.0,0.0,0.9997798601786295,0.0,0.0
300328,2017-03-13,0.9998681545257568,0.0,0.0,0.9999098777770996,0.0,0.0,0.9996242523193359,0.0,0.0,0.9996242523193359,0.0,0.0,0.4999570846557617,0.4966031312942505,0.0,0.4999563694000244,0.4998406767845154,0.0,0.9992037415504456,0.0,0.0,0.9992037415504456,0.0,0.0,0.7126712713922773,0.2855732611247471,0.0,0.8555332251957485,0.14278796740940639,0.0,0.7498494684696198,0.0,0.2498624548316002,0.7499106824398041,0.12497121840715408,0.12491485476493835,0.6249234154820442,0.07405617088079453,0.22919148951768875,0.749928817152977,0.0,0.22919148951768875,0.7054764838779674,0.058810504043803495,0.2332823031088885,0.705810595961178,0.11430850800345926,0.1745197527548846
300334,2015-01-29,0.6665981213251749,0.0,0.3328728675842285,0.8311754862467448,0.0,0.16659743587176004,0.7998423457145691,0.1999484658241272,0.0,0.39995880126953126,0.3848088264465332,0.19990320205688478,0.995840311050415,0.0,0.0,0.9998877942562103,0.0,0.0,0.6601834098498026,0.3332577347755432,0.0,0.666597048441569,0.3332577347755432,0.0,0.49505850672721863,0.0,0.49973738193511963,0.6665818889935812,0.0,0.33320290843645733,0.9996677835782369,0.0,0.0,0.9996992349624634,0.0,0.0,0.49995672702789307,0.0,0.4997890889644623,0.49994367361068726,0.0,0.4997890889644623,0.8332585096359253,0.16611572106679282,0.0,0.9998345474402109,0.0,0.0
300334,2015-07-07,NA,NA,NA,NA,NA,NA,0.9998502731323242,0.0,0.0,0.9999120235443115,0.0,0.0,0.0,0.9937892556190491,0.0,0.9999138116836548,0.0,0.0,0.49995583295822144,0.0,0.4946010112762451,0.49995511770248413,0.0,0.4946010112762451,0.9998096227645874,0.0,0.0,0.7499319314956665,0.24965402483940125,0.0,0.6086292474166207,0.043468488299328346,0.344324036784794,0.7259815516679183,0.04345433867495993,0.210990063522173,0.5453265851194208,0.36348691853609955,0.09087373451753096,0.8166361613707109,0.18159157037734985,0.0,0.999901533126831,0.0,0.0,0.999890923500061,0.0,0.0
300335,2015-09-02,0.8570646047592163,0.14259366478238786,0.0,0.7856138178280422,0.14280334540775844,0.0,0.9999058246612549,0.0,0.0,0.9804313778877258,0.0,0.0,0.49995315074920654,0.49987027049064636,0.0,0.49993467330932617,0.3512599468231201,0.0,0.49992847442626953,0.49979332089424133,0.0,0.9999061226844788,0.0,0.0,0.0,0.9997063279151917,0.0,0.9998145699501038,0.0,0.0,0.999914288520813,0.0,0.0,0.9998230338096619,0.0,0.0,0.9999086856842041,0.0,0.0,0.9999086856842041,0.0,0.0,0.9685361981391907,0.0,0.0,0.9685361981391907,0.0,0.0
300335,2015-10-09,0.9999104738235474,0.0,0.0,0.9999104738235474,0.0,0.0,0.9999127388000488,0.0,0.0,0.9999127388000488,0.0,0.0,0.9999102354049683,0.0,0.0,0.9999102354049683,0.0,0.0,0.49994635581970215,0.49988147616386414,0.0,0.9994674026966095,0.0,0.0,0.9930702646573385,0.0,0.0,0.6531159083048502,0.33324915170669556,0.0,0.9999128580093384,0.0,0.0,0.9999136328697205,0.0,0.0,0.9999057054519653,0.0,0.0,0.7989596486091614,0.19989575147628785,0.0,0.9997853338718414,0.0,0.0,0.9999116659164429,0.0,0.0
300335,2016-03-24,0.49995487928390503,0.0,0.4798089265823364,0.4999556541442871,0.0,0.4760986566543579,0.9999111890792847,0.0,0.0,0.9999111890792847,0.0,0.0,0.8570476004055568,0.09283191817147392,0.0,0.8570488435881478,0.14052120276859828,0.0,0.9996376484632492,0.0,0.0,0.9996803551912308,0.0,0.0,0.7809761888102481,0.10518262888255872,0.10471421480178833,0.8174484842701962,0.052619215689207376,0.10066661395524677,0.666594922542572,0.0,0.33262182275454205,0.9997879167397817,0.0,0.0,0.665874977906545,0.3332444628079732,0.0,0.633463184038798,0.3332456549008687,0.0,0.7499296218156815,0.2499164491891861,0.0,0.8746582567691803,0.12313297390937805,0.0
300338,2016-12-20,0.666595458984375,0.0,0.27769923210144043,0.666595458984375,0.0,0.27769923210144043,0.0,0.499867707490921,0.49980735778808594,0.49995607137680054,0.0,0.49980735778808594,0.999914288520813,0.0,0.0,0.999914288520813,0.0,0.0,0.6665657659371694,0.0,0.31669142842292786,0.499893585840861,0.16427195072174072,0.3166741927464803,0.9229528032816373,0.07686728239059448,0.0,0.9228265789838938,0.07686728239059448,0.0,0.9998607670559603,0.0,0.0,0.999856594730826,0.0,0.0,0.8521516493388585,0.09504291840962001,0.047599454720815025,0.8027759563355219,0.09504587309701103,0.09518829981486003,0.8728269007470872,0.0,0.11104664537641737,0.8886959486537509,0.0,0.11087120903862847
300342,2018-07-19,0.9998351335525513,0.0,0.0,0.9998230338096619,0.0,0.0,0.9999091625213623,0.0,0.0,0.9838036894798279,0.0,0.0,0.9985020160675049,0.0,0.0,0.9985015690326691,0.0,0.0,0.9998575747013092,0.0,0.0,0.9998672306537628,0.0,0.0,0.999910831451416,0.0,0.0,0.9997382958730062,0.0,0.0,0.6666080554326376,0.3332464098930359,0.0,0.9999006986618042,0.0,0.0,0.9998975992202759,0.0,0.0,0.9998922348022461,0.0,0.0,0.999834269285202,0.0,0.0,0.999834269285202,0.0,0.0
300343,2017-04-24,0.7938324093818665,0.0,0.1999224066734314,0.7999192953109742,0.0,0.19992204904556274,0.794891357421875,0.0,0.1665792167186737,0.8332460323969523,0.14340198040008545,0.0,0.99991375207901,0.0,0.0,0.9999107122421265,0.0,0.0,0.4999244809150696,0.0,0.49859216809272766,0.9999034404754639,0.0,0.0,0.7499102652072906,0.24990901350975037,0.0,0.7499102652072906,0.24990901350975037,0.0,0.977130264043808,0.0,0.0,0.6999250054359436,0.09997393488883972,0.1994035542011261,0.9998934864997864,0.0,0.0,0.7380068898200989,0.24971559643745422,0.0,0.9999065399169922,0.0,0.0,0.9998926719029745,0.0,0.0
300347,2016-03-24,0.9999090433120728,0.0,0.0,0.9999090433120728,0.0,0.0,0.9999141693115234,0.0,0.0,0.9999141693115234,0.0,0.0,0.9999086856842041,0.0,0.0,0.9999086856842041,0.0,0.0,0.999880313873291,0.0,0.0,0.999880313873291,0.0,0.0,0.749923586845398,0.2498531937599182,0.0,0.9998970627784729,0.0,0.0,0.6772822999954223,0.07992214441299439,0.2395236873626709,0.6372775959968567,0.03993242740631103,0.31955944538116454,0.9999090433120728,0.0,0.0,0.9999127388000488,0.0,0.0,0.9979621171951294,0.0,0.0,0.0,0.0,0.9989145994186401
300348,2017-06-26,0.9999136924743652,0.0,0.0,0.9999136924743652,0.0,0.0,0.6666070620218912,0.0,0.3331812421480815,0.33330341180165607,0.0,0.6555632948875427,0.9998770952224731,0.0,0.0,0.9997153878211975,0.0,0.0,0.6665773193041483,0.0,0.3331991632779439,0.666576604048411,0.0,0.3332044879595439,0.7302565299547635,0.07688389833156879,0.18772312311025766,0.8072821383292859,0.0,0.18913787144881028,0.7967947944998741,0.14043874442577362,0.04990279227495194,0.8452110424637794,0.11592427790164947,0.024978043138980867,0.779827521127813,0.0756365411421832,0.13322372880636477,0.8192805075177959,0.05609481124316945,0.11362259411344341,0.9509787502742949,0.0,0.027376643248966763,0.9509438843954177,0.0,0.027376643248966763
300356,2016-03-31,NA,NA,NA,NA,NA,NA,0.99977179368337,0.0,0.0,0.6664752960205078,0.0,0.3331244985262553,0.4999455094337463,0.29988431334495547,0.1998730182647705,0.6998943567276001,0.2999155282974243,0.0,0.8570624930518014,0.14282462426594325,0.0,0.983473709651402,0.0,0.0,0.7271879098632119,0.09088055654005571,0.18171451850370926,0.8180902708660472,0.09087771719152277,0.09083071621981534,0.9480502903461456,0.0,0.0,0.9480502903461456,0.0,0.0,0.9999048709869385,0.0,0.0,0.9998995065689087,0.0,0.0,0.5999290227890015,0.3997406005859375,0.0,0.5963439345359802,0.19986371994018554,0.19991854429244996
300356,2016-12-14,0.9999051690101624,0.0,0.0,0.9999051690101624,0.0,0.0,0.9998764395713806,0.0,0.0,0.9999109506607056,0.0,0.0,0.7271870645609769,0.0,0.2717613198540427,0.726528362794356,0.0,0.24986128373579544,0.6665559411048889,0.06661942799886068,0.26620792150497435,0.7998387893040975,0.0,0.19958189725875855,0.9998827746936253,0.0,0.0,0.9998341117586408,0.0,0.0,0.7776093814108107,0.03768519891632928,0.1425666610399882,0.7776093814108107,0.0,0.19805603557162815,0.428525584084647,0.0,0.4521958657673427,0.5713666507175991,0.0,0.35773803506578716,0.7808196047941843,0.0,0.1665921707948049,0.817633718252182,0.0,0.1665921707948049
300362,2016-12-09,0.6153217829190768,0.0762601036291856,0.2831183717801021,0.6899685630431542,0.0,0.2770279324971713,0.9969043135643005,0.0,0.0,0.9969043135643005,0.0,0.0,0.9997836947441101,0.0,0.0,0.9997588992118835,0.0,0.0,0.710335339818682,0.0,0.28553418602262226,0.8531705822263446,0.0,0.1427318283489772,0.9995935559272766,0.0,0.0,0.9995935559272766,0.0,0.0,0.9999097585678101,0.0,0.0,0.9999097585678101,0.0,0.0,0.822693358449375,0.0,0.1759625427863177,0.8228807028602151,0.0,0.1760107348946964,0.833129937450091,0.08328437805175781,0.08288838962713878,0.7498898108800253,0.08328437805175781,0.16609206795692444
300362,2017-01-10,0.874894492328167,0.12494245171546936,0.0,0.8748555481433868,0.12494245171546936,0.0,0.7999032020568848,0.19984264373779298,0.0,0.7999264478683472,0.11221510171890259,0.0,0.0,0.9420885443687439,0.0,0.9995357990264893,0.0,0.0,0.9997863258634295,0.0,0.0,0.999576245035444,0.0,0.0,0.7495127022266388,0.24984119832515717,0.0,0.49954894185066223,0.24984119832515717,0.24972853064537048,0.7237711681260003,0.1106926401456197,0.11106195052464803,0.612679640452067,0.1106926401456197,0.22213083505630493,0.7039956829764626,0.1063288612799211,0.09075229818170721,0.7249372168020769,0.11838118596510454,0.09075229818170721,0.7729828000068665,0.0,0.19990363121032714,0.7729824662208558,0.0,0.19990363121032714
300362,2018-11-09,0.9996663331985474,0.0,0.0,0.9996663331985474,0.0,0.0,0.6666005849838257,0.0,0.33315831422805786,0.3332984447479248,0.3288838466008504,0.33315831422805786,0.6659926871458689,0.16639830668767294,0.16660326719284058,0.6664975583553314,0.16639830668767294,0.16660247246424356,0.49995386600494385,0.0,0.4998081922531128,0.49994730949401855,0.0,0.4998081922531128,0.7252661639993842,0.0,0.24230166998776523,0.8180596340786327,0.0,0.16340118646621704,0.9998823801676432,0.0,0.0,0.9998823801676432,0.0,0.0,0.999319831530253,0.0,0.0,0.9997949004173279,0.0,0.0,0.8979903757572174,0.0,0.09996047616004944,0.7393995344638824,0.0,0.19677849411964415
300363,2018-05-18,0.6615010897318522,0.3265254497528076,0.0,0.6662587523460388,0.3265254497528076,0.0,0.9999111890792847,0.0,0.0,0.9999092817306519,0.0,0.0,0.774030692047543,0.0,0.22193580865859985,0.7230180038346185,0.0,0.22193580865859985,0.9998807112375895,0.0,0.0,0.9964468677838644,0.0,0.0,0.8999069929122925,0.09991196990013122,0.0,0.6999317526817321,0.24106249809265137,0.0,0.9998993873596191,0.0,0.0,0.9998839795589447,0.0,0.0,0.33328208327293396,0.16662258903185526,0.35290905833244324,0.3332606554031372,0.16662258903185526,0.35290905833244324,0.9994410077730814,0.0,0.0,0.8328950802485148,0.0,0.1665519674619039
300364,2018-06-20,0.9998413324356079,0.0,0.0,0.9999086856842041,0.0,0.0,0.9997896552085876,0.0,0.0,0.9999058246612549,0.0,0.0,0.9999092817306519,0.0,0.0,0.9999092817306519,0.0,0.0,0.0,0.0,0.9994779229164124,0.0,0.0,0.9994779229164124,0.9998917579650879,0.0,0.0,0.9998917579650879,0.0,0.0,0.9999109506607056,0.0,0.0,0.9999052286148071,0.0,0.0,0.4999523162841797,0.499850332736969,0.0,0.4999523162841797,0.499850332736969,0.0,0.9844922224680582,0.0,0.0,0.6665994723637899,0.0,0.30112534761428833
300367,2015-07-14,0.999913215637207,0.0,0.0,0.999913215637207,0.0,0.0,0.999904990196228,0.0,0.0,0.9999054670333862,0.0,0.0,0.0,0.0,0.9993126392364502,0.0,0.0,0.9993126392364502,0.9999115467071533,0.0,0.0,0.9997289776802063,0.0,0.0,0.0,0.0,0.9994490742683411,0.9998379945755005,0.0,0.0,0.9988752603530884,0.0,0.0,0.9984914064407349,0.0,0.0,0.9998714923858643,0.0,0.0,0.9999125003814697,0.0,0.0,0.9999029040336609,0.0,0.0,0.9998864531517029,0.0,0.0
300370,2016-05-16,0.999886691570282,0.0,0.0,0.9992779791355133,0.0,0.0,0.49995583295822144,0.49972233176231384,0.0,0.49995583295822144,0.49970167875289917,0.0,0.4999539852142334,0.24782097339630127,0.24988658726215363,0.49995267391204834,0.24782097339630127,0.24988658726215363,0.9999077320098877,0.0,0.0,0.9999077320098877,0.0,0.0,0.9998894333839417,0.0,0.0,0.999891996383667,0.0,0.0,0.9999033212661743,0.0,0.0,0.9999033212661743,0.0,0.0,0.9996265470981598,0.0,0.0,0.9998461306095123,0.0,0.0,0.49989405274391174,0.23273974657058716,0.24983905255794525,0.7498687207698822,0.23273974657058716,0.0
300370,2020-03-16,0.9385257363319397,0.0,0.0,0.9385257363319397,0.0,0.0,0.7341106847712868,0.15424028509541562,0.10519861233861823,0.8917340479399029,0.04999886061015882,0.05260987971958361,0.6663412849108378,0.3332531253496806,0.0,0.9995711445808411,0.0,0.0,0.9945513308048248,0.0,0.0,0.8997398793697358,0.0,0.06956766247749328,0.6549549986576212,0.135513620129947,0.20288623406969267,0.6761355317872146,0.10337682428031132,0.20325901385011344,0.728444843188576,0.08692409681237262,0.17371842135553775,0.8589634454768637,0.0,0.13025767129400503,0.9478659257292747,0.041310119132200875,0.0,0.9521615877747536,0.0,0.041647096474965416,0.7057650685310364,0.23167604207992554,0.05280321135240443,0.8233056138543522,0.17510301926556757,0.0
300372,2015-11-12,0.9997345805168152,0.0,0.0,0.9997345805168152,0.0,0.0,0.999588131904602,0.0,0.0,0.999588131904602,0.0,0.0,0.6666001478830973,0.0,0.3330387870470683,0.6666001478830973,0.0,0.3330387870470683,0.9972477555274963,0.0,0.0,0.9972477555274963,0.0,0.0,0.8555840015411377,0.13324729998906454,0.0,0.8665872732798259,0.06636799971262614,0.035074516137440996,0.9998938664793968,0.0,0.0,0.7499179989099503,0.2499377280473709,0.0,0.7142195190702166,0.2807731032371521,0.0,0.8570342489651271,0.14142893041883195,0.0,0.4999554455280304,0.24985985457897186,0.2497953325510025,0.7499337792396545,0.0,0.2497953325510025
300375,2018-06-25,0.9998829215764999,0.0,0.0,0.7499199211597443,0.15545083582401276,0.0,0.32365981737772626,0.3306903640429179,0.33309119939804077,0.6665939887364706,0.0,0.33309119939804077,0.3268679976463318,0.6664908329645792,0.0,0.3332783778508504,0.6661092638969421,0.0,0.9996640682220459,0.0,0.0,0.9999005794525146,0.0,0.0,0.7499310970306396,0.0,0.24133503437042236,0.9991214722394943,0.0,0.0,0.9992308715979258,0.0,0.0,0.9999058842658997,0.0,0.0,0.9998451272646586,0.0,0.0,0.9998593727747599,0.0,0.0,0.49995678663253784,0.4998724162578583,0.0,0.9996767938137054,0.0,0.0
300376,2016-02-04,0.9998015761375427,0.0,0.0,0.9986532926559448,0.0,0.0,0.9998612999916077,0.0,0.0,0.6665965716044108,0.3332473238309224,0.0,0.9998796135187149,0.0,0.0,0.49991072714328766,0.49985088407993317,0.0,0.7437157481908798,0.12497255951166153,0.12322815507650375,0.867258295416832,0.12497252970933914,0.0,0.7248060435056687,0.13805368095636367,0.12483040094375611,0.7212042286992073,0.12205800414085388,0.14638231098651885,0.701164744581495,0.1139039465359279,0.16876806701932634,0.638465108190264,0.08534116234098162,0.2443845238004412,0.9998093048731486,0.0,0.0,0.6665956974029541,0.3332574963569641,0.0,0.6663452585538229,0.26891088485717773,0.0,0.6663452585538229,0.26891088485717773,0.0
300376,2016-10-14,0.9998990297317505,0.0,0.0,0.9998990297317505,0.0,0.0,0.9999114274978638,0.0,0.0,0.999869704246521,0.0,0.0,0.6922301420798669,0.07671768848712628,0.22051804340802705,0.9229614918048565,0.0,0.07671473117975089,0.9998013377189636,0.0,0.0,0.8749004676938057,0.0,0.1246851459145546,0.9850882933689997,0.0,0.0,0.9199386147352365,0.0,0.07689033563320453,0.9999055862426758,0.0,0.0,0.9999055862426758,0.0,0.0,0.4999535083770752,0.0,0.499689519405365,0.49994969367980957,0.0,0.38033899664878845,0.7686998614898095,0.15277981758117676,0.07676310264147244,0.7686869272818933,0.15277981758117676,0.07688796061735886
300376,2019-05-27,0.749907836318016,0.0,0.24641551077365875,0.7499106824398041,0.0,0.24641551077365875,0.8816732904490303,0.10204485935323379,0.0,0.88071568923838,0.10172123418134801,0.0,0.9999114274978638,0.0,0.0,0.9999114274978638,0.0,0.0,0.9994264245033264,0.0,0.0,0.9994218945503235,0.0,0.0,0.936917144805193,0.0,0.06244821846485138,0.9369158633053303,0.0,0.06244821846485138,0.8663623611132304,0.0,0.13327836195627848,0.8663610895474751,0.0,0.13303908109664916,0.8528761002752516,0.0,0.11106681161456639,0.8800225456555685,0.0,0.1110658049583435,0.8817420917398789,0.0,0.11760164709652171,0.763850029777078,0.0,0.2319905021611382
300379,2018-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6665816704432169,0.0,0.32872772216796875,0.6665271123250326,0.0,0.32872772216796875,0.762721304098765,0.11356810331344605,0.06663819551467895,0.7002507289250691,0.06662502686182657,0.16759760777155558,0.7140396109649113,0.13373243382998876,0.14279056446892874,0.7135634635175977,0.20514452457427979,0.0713995737688882,0.7998715202013652,0.19989999135335287,0.0,0.7332513372103373,0.13023174206415813,0.1320687691370646,0.8332553307215372,0.0,0.1666016678015391,0.8332399825255076,0.16653435428937277,0.0
300384,2018-05-24,0.796137273311615,0.0,0.0,0.796137273311615,0.0,0.0,0.8437110516760085,0.0,0.1079107125600179,0.8435768683751425,0.0,0.1079107125600179,0.9705154299736023,0.0,0.0,0.9705154299736023,0.0,0.0,0.9999071359634399,0.0,0.0,0.8246158361434937,0.0,0.0,0.8262683749198914,0.0,0.0,0.827418049176534,0.0,0.0,0.6337461471557617,0.0,0.3318904638290405,0.666031688451767,0.0,0.3318904638290405,0.9999068975448608,0.0,0.0,0.9999068975448608,0.0,0.0,0.8332344889640808,0.12496222058931987,0.0,0.8332385222117106,0.16585811972618103,0.0
300385,2017-02-08,0.999913215637207,0.0,0.0,0.9999122619628906,0.0,0.0,0.999914288520813,0.0,0.0,0.9999109506607056,0.0,0.0,0.9999033212661743,0.0,0.0,0.9999033212661743,0.0,0.0,0.9999068975448608,0.0,0.0,0.9999051888783773,0.0,0.0,0.8564921191760472,0.0,0.09716164214270455,0.9336065394537789,0.0,0.0,0.5996556162834168,0.39989447593688965,0.0,0.5999009370803833,0.3999051332473755,0.0,0.6665883925225999,0.2139705883132087,0.1110661228497823,0.666602611541748,0.07996533976660834,0.22205200460222033,0.9999006986618042,0.0,0.0,0.999907910823822,0.0,0.0
