标题,链接,发布时间,内容
苏州设计:第二届董事会第十四次会议决议公告,"https://guba.eastmoney.com/news,300500,582813450.html",2016-12-26 16:06:20,"公告日期：2016-12-26
证券代码：300500 证券简称：苏州设计 公告编号：2016-077



苏州设计研究院股份有限公司



第二届董事会第十四次会议决议公告



本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。



苏州设计研究院股份有限公司（以下简称“苏州设计”、“公司”）第二届董事会第十四次会议于2016年12月26日上午九点在公司会议室以现场和通讯相结合的方式召开。会议通知于2016年12月15日以专人送达或电子邮件等方式发出。



会议应到董事11人，实到董事11人，独立董事朱增进、汪大绥、仲德崑、潘敏以通讯方式参加表决，公司监事及高级管理人员列席了本次会议。本次董事会的召集、召开符合《公司法》、《公司章程》及相关法规的规定。会议由董事长戴雅萍女士主持，经全体与会董事认真审议形成如下决议：



1、审议通过《关于投资设立苏州设计工程管理有限公司的议案》



本次投资不构成关联交易，不构成《上市公司重大资产重组管理办法》规定的重大资产重组。具体内容详见同日公告在中国证监会创业板指定披露媒体的《关于对外投资设立全资子公司的公告》。



表决结果：11票同意，0票反对，0票弃权。



2、审议通过《关于投资设立苏州设计园林景观有限公司的议案》



本次投资不构成关联交易，不构成《上市公司重大资产重组管理办法》规定的重大资产重组。具体内容详见同日公告在中国证监会创业板指定披露媒体的《关于对外投资设立全资子公司的公告》。



表决结果：11票同意，0票反对，0票弃权。



特此公告。



苏州设计研究院股份有限公司董事会



2016年12月26日




[点击查看PDF原文]
提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。
展开阅读全文"
炒股十年 坚持价值投资 长期持股 仍然亏损严重,"https://guba.eastmoney.com/news,300500,582451027.html",2016-12-24 18:18:20,炒股十年 坚持价值投资 长期持股 仍然亏损严重
比举牌严重百倍的是质押盘的风险,"https://guba.eastmoney.com/news,300500,582486961.html",2016-12-25 03:00:49,比举牌严重百倍的是质押盘的风险
苏州设计,"https://guba.eastmoney.com/news,300500,582297993.html",2016-12-23 19:48:33,苏州设计
实话一个设计公司市值20亿都算是超贵了。,"https://guba.eastmoney.com/news,300500,581440826.html",2016-12-21 13:43:33,也不知道是用什么手段上的市。江浙人造假太狠了。
在五口成本均线以下，谁赶买呢？次新股要站上五日成本均线才能买！,"https://guba.eastmoney.com/news,300500,581861278.html",2016-12-22 16:02:42,在五口成本均线以下，谁赶买呢？次新股要站上五日成本均线才能买！
随着美联储加息和12月第三个周五美股期指交割日,"https://guba.eastmoney.com/news,300500,582373279.html",2016-12-24 07:57:13,随着美联储加息和12月第三个周五美股期指交割日
新股不动摇，报纸受表扬，跌到你喊娘，新年不吉祥！,"https://guba.eastmoney.com/news,300500,582330787.html",2016-12-23 21:56:57,新股不动摇，报纸受表扬，跌到你喊娘，新年不吉祥！
一个搞设计的皮包公司毫无任何价值，股价居然在110多元，市值居然超过67亿，这市,"https://guba.eastmoney.com/news,300500,566548708.html",2016-11-08 12:03:16,一个搞设计的皮包公司毫无任何价值，股价居然在110多元，市值居然超过67亿，这市值已经大幅超过了绝大部分主板的优质公司，还有没有比这更大的泡沫？对于苏州设计这种公司的市值高于30亿都是非礼性的大泡沫，股价不应超过50元，如果苏州设计这只宇宙级别的超级大泡沫不破灭，中国股市将万劫不复，股灾5.0将到来，股指将大幅巨幅下挫，直至将苏州设计这只垃圾股跌到合理的价格3元附近，届时股指已经跌破998点，遍地都是几块钱的股票，可以说被恶炒的皮包公司苏州设计将毁灭整个中国股市，如果证监会现在不紧急严厉打击苏州设计的幕后黑手，跌破998点无悬念，拭目以待，本人今天将全部清仓，等待888点抄底
很不理解，两市有那么多的低价低位低市值，高科技，高成长，高资产，高分红的股票，为,"https://guba.eastmoney.com/news,300500,566550600.html",2016-11-08 12:10:26,很不理解，两市有那么多的低价低位低市值，高科技，高成长，高资产，高分红的股票，为什么还要买苏州设计这只毫无任何理由买入的巨幅泡沫呢，我承认我是中签的时候在80元的高价卖空了此股，但是我以7元的价格换入了四川双马，上周41元全部抛空双马
第一目标位下80元第二目标位71元,"https://guba.eastmoney.com/news,300500,582318026.html",2016-12-23 21:05:50,第一目标位下80元第二目标位71元
喜迎元旦：跨年度组合000710十300371十300080＝妖精飞,"https://guba.eastmoney.com/news,300500,582311950.html",2016-12-23 20:41:41,喜迎元旦：跨年度组合000710十300371十300080＝妖精飞天(幸福满满）
打死不卖,"https://guba.eastmoney.com/news,300500,572050504.html",2016-11-24 10:43:43,打死不卖
请证监会立即停发新股，救救股市吧！,"https://guba.eastmoney.com/news,300500,582093925.html",2016-12-23 10:57:18,请证监会立即停发新股，救救股市吧！
今天出公告,"https://guba.eastmoney.com/news,300500,582212996.html",2016-12-23 14:57:52,今天出公告
此股已废，就算出高送转也没用了[哭],"https://guba.eastmoney.com/news,300500,582075806.html",2016-12-23 10:28:07,此股已废，就算出高送转也没用了
苏州设计下跌目标位8O元，第二目标位72元，跑了,"https://guba.eastmoney.com/news,300500,582083224.html",2016-12-23 10:40:06,苏州设计下跌目标位8O元，第二目标位72元，跑了
没有一笔交易是超过1000股的，你让他涨个屁。,"https://guba.eastmoney.com/news,300500,582052006.html",2016-12-23 09:54:33,1111
真成僵尸股了,"https://guba.eastmoney.com/news,300500,582051884.html",2016-12-23 09:54:24,真成僵尸股了
喜迎元旦：跨年度组合000710十300371十300080＝妖精飞,"https://guba.eastmoney.com/news,300500,581932593.html",2016-12-22 20:00:34,喜迎元旦：跨年度组合000710十300371十300080＝妖精飞天(幸福满满）
前段时间就让你们出，不知道，那个大跌你们都躲过去了没有,"https://guba.eastmoney.com/news,300500,581886219.html",2016-12-22 17:20:37,没有的话就追能拿着了
节后一日长阳去！万人追！,"https://guba.eastmoney.com/news,300500,448380004.html",2016-07-14 12:43:25,节后一日长阳去！万人追！
苏州没计己不行了现在发行的l千万的股票太多了比他好好有的是所以呼快跑呀，不跑就等,"https://guba.eastmoney.com/news,300500,581749482.html",2016-12-22 11:27:44,苏州没计己不行了现在发行的l千万的股票太多了比他好好有的是所以呼快跑呀，不跑就等死吧，这样约垃圾股不要了
为什么啊！大盘没怎么跌你却大跌啊？,"https://guba.eastmoney.com/news,300500,581718465.html",2016-12-22 10:32:59,为什么啊！大盘没怎么跌你却大跌啊？
跑,"https://guba.eastmoney.com/news,300500,581716193.html",2016-12-22 10:29:32,跑
不跟你玩了,"https://guba.eastmoney.com/news,300500,581710663.html",2016-12-22 10:20:44,不跟你玩了
认赔出局！！！,"https://guba.eastmoney.com/news,300500,581709831.html",2016-12-22 10:19:25,认赔出局！！！
你狠老子认赔！！！！！,"https://guba.eastmoney.com/news,300500,581707959.html",2016-12-22 10:16:32,你狠老子认赔！！！！！
就等明天了,"https://guba.eastmoney.com/news,300500,581566777.html",2016-12-21 19:10:42,就等明天了
再不放量 一起死得了,"https://guba.eastmoney.com/news,300500,581443058.html",2016-12-21 13:46:41,再不放量 一起死得了
早点远离杠杆吧，早一天离开早一天幸福！,"https://guba.eastmoney.com/news,300500,419329485.html",2016-06-14 17:22:54,早点远离杠杆吧，早一天离开早一天幸福！
大盘涨你却跌，搞什么明堂？,"https://guba.eastmoney.com/news,300500,581374526.html",2016-12-21 11:01:19,大盘涨你却跌，搞什么明堂？
庄家每天可以赚一块钱的差价，呵呵丢人,"https://guba.eastmoney.com/news,300500,581373446.html",2016-12-21 10:59:36,庄家每天可以赚一块钱的差价，呵呵丢人
越看越觉得出来是对的，这个股没戏,"https://guba.eastmoney.com/news,300500,581368903.html",2016-12-21 10:52:33,越看越觉得出来是对的，这个股没戏
每天在做差价，庄家无耻到这种地步还有希望吗,"https://guba.eastmoney.com/news,300500,581354859.html",2016-12-21 10:31:25,每天在做差价，庄家无耻到这种地步还有希望吗
一群唱多的散户，主力怎么可能拉呢,"https://guba.eastmoney.com/news,300500,581350053.html",2016-12-21 10:24:01,一群唱多的散户，主力怎么可能拉呢
烂透了，散户看在骗自己,"https://guba.eastmoney.com/news,300500,581349299.html",2016-12-21 10:22:48,烂透了
看多就等于诱多，真理谁懂,"https://guba.eastmoney.com/news,300500,581082128.html",2016-12-20 13:59:58,看多就等于诱多，真理谁懂
